votes: cool,votes: funny,votes: useful
0.0,4.130183380142078e-06,6.576936617674936e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,8.260366760284156e-06,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-06,9.285086989658735e-05
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
7.815278087132535e-06,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-06,0.0
0.0,0.0,0.0
7.815278087132535e-06,0.0,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,4.130183380142078e-06,0.0
0.0,0.0,0.0
0.0,8.260366760284156e-06,3.481907621122026e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,0.0
0.0,0.0,7.737572491382278e-06
0.0,4.130183380142078e-06,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.00018365903504761458,0.0003056335701305138,0.000530023715659686
0.0,0.0,3.868786245691139e-06
0.0,8.260366760284156e-06,0.00013153873235349873
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,7.737572491382278e-06
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,4.130183380142078e-06,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.5475144982764557e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.815278087132535e-06,1.2390550140426234e-05,1.5475144982764557e-05
0.0,0.0,0.0
0.0,0.0,7.737572491382278e-06
0.0,0.0,1.1606358737073418e-05
0.0,4.130183380142078e-06,0.0
3.907639043566268e-06,4.130183380142078e-06,2.7081503719837977e-05
0.0,4.130183380142078e-06,2.7081503719837977e-05
0.0,0.0,2.7081503719837977e-05
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
1.1722917130698802e-05,8.260366760284156e-06,3.481907621122026e-05
0.0,0.0,0.0
0.0,0.0,0.0
7.815278087132535e-06,4.130183380142078e-06,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.815278087132535e-06,1.2390550140426234e-05,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.2390550140426234e-05,6.576936617674936e-05
0.0,0.0,3.868786245691139e-06
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0001719361179169158,4.543201718156286e-05,0.0003520595483578937
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,1.5475144982764557e-05
0.0,0.0,0.0
0.0,8.260366760284156e-06,0.00020117688477593924
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,2.478110028085247e-05,0.0
0.0,0.0,0.0
0.0,8.260366760284156e-06,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,4.130183380142078e-06,7.737572491382278e-06
0.0,4.130183380142078e-06,1.5475144982764557e-05
0.0,0.0,3.868786245691139e-06
1.1722917130698802e-05,1.2390550140426234e-05,5.029422119398481e-05
0.0,0.0,0.0
3.907639043566268e-06,0.0,7.737572491382278e-06
7.815278087132535e-06,4.130183380142078e-06,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,1.1606358737073418e-05
0.0,1.6520733520568312e-05,7.737572491382278e-06
0.0,0.0,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-06,0.0
0.0,1.2390550140426234e-05,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,0.0
0.0,4.130183380142078e-06,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,1.5475144982764557e-05
0.0,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,3.481907621122026e-05
0.0,0.0,7.737572491382278e-06
0.0,1.2390550140426234e-05,2.3212717474146837e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.516875139209641e-05,1.2390550140426234e-05,4.255664870260253e-05
1.1722917130698802e-05,2.478110028085247e-05,0.00010832601487935191
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,2.065091690071039e-05,3.0950289965529113e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.5475144982764557e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.815278087132535e-06,8.260366760284156e-06,1.1606358737073418e-05
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,8.260366760284156e-06,0.0002669462509526886
0.0,0.0,0.0
0.0,0.0,0.0
1.953819521783134e-05,2.065091690071039e-05,3.0950289965529113e-05
7.815278087132535e-06,0.0,3.481907621122026e-05
0.0,0.0,1.5475144982764557e-05
0.0,0.0,7.737572491382278e-06
0.0,8.260366760284156e-06,3.868786245691139e-06
0.0,0.0,1.1606358737073418e-05
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,7.737572491382278e-06
3.907639043566268e-06,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,5.803179368536709e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.00013676736652481938,0.00018585825210639352,0.00021278324351301265
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,3.8687862456911393e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,8.260366760284156e-06,1.5475144982764557e-05
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,3.868786245691139e-06
7.815278087132535e-06,4.130183380142078e-06,1.9343931228455697e-05
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,3.3041467041136624e-05,0.00013927630484488103
0.0,0.0,0.0
0.0,0.0,2.3212717474146837e-05
0.0,0.0,0.0
3.907639043566268e-06,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,4.130183380142078e-06,1.5475144982764557e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,2.3212717474146837e-05
0.0,0.0,0.0
0.0,0.0,3.0950289965529113e-05
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
1.1722917130698802e-05,1.6520733520568312e-05,7.350693866813165e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,6.576936617674936e-05
3.907639043566268e-06,0.0,3.868786245691139e-06
0.0,4.130183380142078e-06,0.0
0.0,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,7.737572491382278e-06
1.953819521783134e-05,8.260366760284156e-06,9.285086989658735e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.953819521783134e-05,4.543201718156286e-05,2.7081503719837977e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,0.0,0.0
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,0.0,7.737572491382278e-06
3.907639043566268e-06,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0005705153003606751,6.608293408227325e-05,0.0009594589889314025
0.0,0.0,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,2.3212717474146837e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,0.0
2.7353473304963873e-05,3.7171650421278706e-05,5.029422119398481e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,5.4163007439675954e-05
7.815278087132535e-06,4.130183380142078e-06,2.3212717474146837e-05
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,7.737572491382278e-06
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.815278087132535e-06,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,2.478110028085247e-05,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,0.0
0.0,0.0,1.1606358737073418e-05
0.0,0.0,3.868786245691139e-06
3.907639043566268e-06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.1722917130698802e-05,1.6520733520568312e-05,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,1.5475144982764557e-05
0.0,1.2390550140426234e-05,5.4163007439675954e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
1.1722917130698802e-05,8.260366760284156e-06,7.737572491382278e-06
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.033750278419282e-05,3.7171650421278706e-05,0.00047586070822001013
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.1606358737073418e-05
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,4.130183380142078e-06,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.1606358737073418e-05
3.907639043566268e-06,1.2390550140426234e-05,3.0950289965529113e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,2.3212717474146837e-05
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,1.1606358737073418e-05
0.0,4.130183380142078e-06,1.5475144982764557e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-06,3.0950289965529113e-05
0.0,0.0,1.1606358737073418e-05
0.0,0.0,0.0
0.0,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,6.963815242244051e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,0.0
0.0,0.0,0.0
0.0,0.0,1.9343931228455697e-05
0.0,0.0,7.737572491382278e-06
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,0.0,3.868786245691139e-06
0.0,1.6520733520568312e-05,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,7.737572491382279e-05
1.563055617426507e-05,4.130183380142078e-06,2.7081503719837977e-05
0.0,0.0,0.0
3.907639043566268e-06,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,3.0950289965529113e-05
3.907639043566268e-06,1.2390550140426234e-05,2.7081503719837977e-05
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.5475144982764557e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.5475144982764557e-05
7.815278087132535e-06,1.2390550140426234e-05,1.5475144982764557e-05
0.0,0.0,3.868786245691139e-06
3.907639043566268e-06,0.0,2.3212717474146837e-05
0.0,0.0,0.0
0.0,0.0,2.3212717474146837e-05
7.815278087132535e-06,4.130183380142078e-06,1.5475144982764557e-05
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,1.1606358737073418e-05
0.0,0.0,0.0
0.0,4.130183380142078e-06,3.868786245691139e-06
0.0,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,5.029422119398481e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,6.576936617674936e-05
7.815278087132535e-06,4.130183380142078e-06,1.5475144982764557e-05
3.907639043566268e-06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.815278087132535e-06,1.2390550140426234e-05,1.5475144982764557e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.815278087132535e-06,4.130183380142078e-06,1.9343931228455697e-05
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.5475144982764557e-05
0.0,0.0,0.0
0.0,4.130183380142078e-06,0.0
0.0,0.0,0.0
7.815278087132535e-06,8.260366760284156e-06,5.4163007439675954e-05
0.0,0.0,0.0
3.907639043566268e-06,0.0,3.868786245691139e-06
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,3.868786245691139e-06
0.0,0.0,1.9343931228455697e-05
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,0.0,0.0
1.1722917130698802e-05,4.130183380142078e-06,7.737572491382278e-06
3.907639043566268e-06,4.130183380142078e-06,7.737572491382278e-06
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-05,1.5475144982764557e-05
0.0,0.0,0.0
0.0,4.130183380142078e-06,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
7.815278087132535e-06,1.2390550140426234e-05,7.737572491382279e-05
0.0,0.0,3.868786245691139e-06
7.815278087132535e-06,4.130183380142078e-06,1.9343931228455697e-05
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-05,2.065091690071039e-05,5.803179368536709e-05
3.907639043566268e-06,0.0,3.8687862456911393e-05
0.0,4.130183380142078e-06,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,1.1606358737073418e-05
0.0,0.0,1.1606358737073418e-05
0.0,0.0,1.9343931228455697e-05
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,8.260366760284156e-06,3.868786245691139e-06
0.0,0.0,1.1606358737073418e-05
0.0,0.0,1.5475144982764557e-05
0.0,0.0,3.0950289965529113e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.815278087132535e-06,0.0,2.7081503719837977e-05
0.0,0.0,3.868786245691139e-06
2.3445834261397605e-05,2.065091690071039e-05,0.00013540751859918986
0.0,0.0,3.868786245691139e-06
0.0,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,8.260366760284156e-06,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,0.0,0.0
1.953819521783134e-05,3.3041467041136624e-05,1.9343931228455697e-05
1.1722917130698802e-05,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,0.0
0.0,0.0,0.0
0.0,8.260366760284156e-06,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0001680284788733495,1.6520733520568312e-05,0.00045651677699155445
0.0,4.130183380142078e-06,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,8.260366760284156e-06,1.9343931228455697e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.642986374062655e-05,0.0,6.576936617674936e-05
0.0,0.0,0.0
3.126111234853014e-05,4.130183380142078e-05,4.255664870260253e-05
0.0,0.0,0.0
0.0,0.0,3.0950289965529113e-05
0.0,0.0,2.7081503719837977e-05
0.0,0.0,0.0
3.907639043566268e-06,0.0,1.1606358737073418e-05
0.0,0.0,0.0
7.815278087132535e-06,8.260366760284156e-06,2.3212717474146837e-05
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-06,7.737572491382278e-06
3.907639043566268e-06,4.130183380142078e-05,3.481907621122026e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,7.737572491382278e-06
0.0,0.0,3.868786245691139e-06
3.907639043566268e-06,2.891128366099455e-05,1.5475144982764557e-05
3.907639043566268e-06,4.130183380142078e-06,1.9343931228455697e-05
0.0,0.0,3.868786245691139e-06
3.907639043566268e-06,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,4.130183380142078e-06,2.3212717474146837e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,0.0
0.0,4.130183380142078e-06,3.0950289965529113e-05
0.0,0.0,0.0
0.0,4.130183380142078e-06,0.0
1.1722917130698802e-05,1.2390550140426234e-05,7.737572491382279e-05
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-06,1.1606358737073418e-05
7.815278087132535e-06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-06,2.3212717474146837e-05
0.0,0.0,1.9343931228455697e-05
0.0,0.0,0.0
0.0,0.0,1.9343931228455697e-05
3.907639043566268e-06,0.0,3.868786245691139e-06
0.0,0.0,0.0
3.907639043566268e-06,4.130183380142078e-06,0.0
0.0,4.130183380142078e-06,2.3212717474146837e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.1606358737073418e-05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,0.0
3.907639043566268e-06,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
3.907639043566268e-06,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,1.5475144982764557e-05
0.0,0.0,0.0
0.0,4.130183380142078e-06,0.0
0.0,0.0,0.0
0.0,4.130183380142078e-06,1.5475144982764557e-05
3.907639043566268e-06,8.260366760284156e-06,2.7081503719837977e-05
1.953819521783134e-05,2.065091690071039e-05,6.963815242244051e-05
0.0,0.0,0.0
0.0,0.0,0.0
3.907639043566268e-06,8.260366760284156e-06,7.737572491382278e-06
1.1722917130698802e-05,0.0,0.0
0.0,1.2390550140426234e-05,1.9343931228455697e-05
0.0,4.130183380142078e-05,2.3212717474146837e-05
0.0,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,1.1606358737073418e-05
2.3445834261397605e-05,8.260366760284156e-06,7.737572491382278e-06
0.0,0.0,2.7081503719837977e-05
0.0,0.0,0.0
0.0,2.065091690071039e-05,4.255664870260253e-05
0.0,0.0,0.0
3.907639043566268e-06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.8614585653494015e-05,0.0006277878737815959,0.001110341652513357
0.0,4.130183380142078e-06,3.868786245691139e-06
0.0,0.0,0.0
3.907639043566268e-06,0.0,7.737572491382278e-06
3.907639043566268e-06,4.130183380142078e-06,0.0
0.0,0.0,0.0
1.1722917130698802e-05,0.0,1.5475144982764557e-05
0.0,4.130183380142078e-06,0.0
0.0,2.478110028085247e-05,2.3212717474146837e-05
0.0,0.0,7.737572491382278e-06
3.907639043566268e-06,0.0,1.5475144982764557e-05
0.0,0.0,1.1606358737073418e-05
7.033750278419282e-05,7.434330084255741e-05,0.00016248902231902785
1.953819521783134e-05,0.0,7.737572491382278e-06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.868786245691139e-06
0.0,0.0,0.0
0.0,0.0,0.0
